"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
;"ContractRelationship to Class (as relationType)";"NO MAPPING PROVIDED";;;
;"ContractRelationship to ClassString (as relationType)";"NO MAPPING PROVIDED";;;
;"ContractRelationship to ExternalClass (as relationType)";"NO MAPPING PROVIDED";;;
;"ContractRelationship to ExternalOwlClass (as relationType)";"NO MAPPING PROVIDED";;;
"OrganizationInContract";;"NO MAPPING PROVIDED";;;
;"OrganizationInContract to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"OrganizationInContract to Organization (as contractedOrganization)";"NO MAPPING PROVIDED";;;
;"OrganizationInContract to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"OrganizationInContract to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"OrganizationInContract to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"OrganizationInContract to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"OrganizationInContract to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"OrganizationInContract to Class (as organizationRole)";"NO MAPPING PROVIDED";;;
;"OrganizationInContract to ClassString (as organizationRole)";"NO MAPPING PROVIDED";;;
;"OrganizationInContract to ExternalClass (as organizationRole)";"NO MAPPING PROVIDED";;;
;"OrganizationInContract to ExternalOwlClass (as organizationRole)";"NO MAPPING PROVIDED";;;
;"OrganizationInContract to DateAndPersonOrganization (as signedBy)";"NO MAPPING PROVIDED";;;
;"OrganizationInContract to Contract (as signedContracts)";"NO MAPPING PROVIDED";;;
"Project";;"NO MAPPING PROVIDED";;;
;"Project to DateTimeString (as actualEndDate)";"NO MAPPING PROVIDED";;;
;"Project to DateTimeString (as actualStartDate)";"NO MAPPING PROVIDED";;;
;"Project to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"Project to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"Project to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"Project to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"Project to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"Project to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"Project to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"Project to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"Project to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"Project to CharacterString (as name)";"NO MAPPING PROVIDED";;;
;"Project to Descriptor (as name)";"NO MAPPING PROVIDED";;;
;"Project to DescriptorSet (as name)";"NO MAPPING PROVIDED";;;
;"Project to LocalizedString (as name)";"NO MAPPING PROVIDED";;;
;"Project to TranslatedStringSet (as name)";"NO MAPPING PROVIDED";;;
;"Project to DateTimeString (as plannedEndDate)";"NO MAPPING PROVIDED";;;
;"Project to Duration (as plannedEndDate)";"NO MAPPING PROVIDED";;;
;"Project to Event (as plannedEndDate)";"NO MAPPING PROVIDED";;;
;"Project to DateTimeString (as plannedStartDate)";"NO MAPPING PROVIDED";;;
;"Project to Event (as plannedStartDate)";"NO MAPPING PROVIDED";;;
;"Project to Organization (as responsibleOrganizations)";"NO MAPPING PROVIDED";;;
;"Project to ExternalItem (as sameAs)";"NO MAPPING PROVIDED";;;
;"Project to ExternalOwlObject (as sameAs)";"NO MAPPING PROVIDED";;;
;"Project to Proxy (as sameAs)";"NO MAPPING PROVIDED";;;
;"Project to ProxyString (as sameAs)";"NO MAPPING PROVIDED";;;
"ProjectAssignment";;"NO MAPPING PROVIDED";;;
;"ProjectAssignment to Project (as assignedProject)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to Activity (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to ActivityAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to ActivityMethod (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to ActivityMethodAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to ActivityMethodRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to AlternativeSolution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to Breakdown (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to BreakdownElement (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to BreakdownElementVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to BreakdownVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to Document (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to DocumentVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to IndividualPart (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to IndividualPartVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to IndividualPartView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to Occurrence (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to Part (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to PartVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to ProductConcept (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to ProductConfiguration (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to PropertyValue (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to Requirement (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to RequirementVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to Class (as role)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to ClassString (as role)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to ExternalClass (as role)";"NO MAPPING PROVIDED";;;
;"ProjectAssignment to ExternalOwlClass (as role)";"NO MAPPING PROVIDED";;;
"ProjectRelationship";;"NO MAPPING PROVIDED";;;
;"ProjectRelationship to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"ProjectRelationship to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"ProjectRelationship to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"ProjectRelationship to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"ProjectRelationship to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"ProjectRelationship to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"ProjectRelationship to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"ProjectRelationship to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"ProjectRelationship to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"ProjectRelationship to Project (as related)";"NO MAPPING PROVIDED";;;
;"ProjectRelationship to Project (as relating)";"NO MAPPING PROVIDED";;;
;"ProjectRelationship to Class (as relationType)";"NO MAPPING PROVIDED";;;
;"ProjectRelationship to ClassString (as relationType)";"NO MAPPING PROVIDED";;;
;"ProjectRelationship to ExternalClass (as relationType)";"NO MAPPING PROVIDED";;;
;"ProjectRelationship to ExternalOwlClass (as relationType)";"NO MAPPING PROVIDED";;;
