"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
;"TimeInterval to ExternalOwlObject (as sameAs)";"NO MAPPING PROVIDED";;;
;"TimeInterval to Proxy (as sameAs)";"NO MAPPING PROVIDED";;;
;"TimeInterval to ProxyString (as sameAs)";"NO MAPPING PROVIDED";;;
"TimeIntervalAssignment";;"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to TimeInterval (as assignedTimeInterval)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Activity (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ActivityAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ActivityMethod (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ActivityMethodAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ActivityMethodRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ActivityRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to AddressAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to AlternativeSolution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to AlternativeSolutionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Approval (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ApprovalAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ApprovalRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ApprovingPersonOrganization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to AssemblyOccurrenceRelationshipSubstitution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to AssemblyViewRelationshipSubstitution (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Breakdown (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to BreakdownElement (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to BreakdownElementRealization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to BreakdownElementVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to BreakdownElementVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to BreakdownElementView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to BreakdownElementViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to BreakdownVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to BreakdownVersionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to BreakdownVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Certification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to CertificationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Class (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ClassString (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Classification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Condition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ConditionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ConditionalConfiguration (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ConfiguredAssemblyEffectivity (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Contract (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ContractAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to DateAndPersonAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to DateTimeAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Descriptor (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to DescriptorRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Document (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to DocumentAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to DocumentDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to DocumentDefinitionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to DocumentVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to DocumentVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Effectivity (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to EffectivityAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to EventAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ExternalClass (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ExternalClassSystem (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ExternalOwlClass (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ExternalPropertyDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to File (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to FrozenAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to GeometricRepresentation (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Identifier (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to IdentifierRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to IdentifierSet (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to IdentifierString (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to IndividualAssemblyRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to IndividualPartTestResult (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to IndividualPartVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to IndividualPartVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to IndividualPartView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to IndividualPartViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to InformationUsageRight (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to InformationUsageRightAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to MaterialIdentification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to MaterialPropertyAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ModelPropertyAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Occurrence (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to OccurrenceRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Organization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to OrganizationOrPersonInOrganizationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to OrganizationRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Part (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PartRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PartToIndividualPartAssociation (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PartVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PartVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PartVersionToIndividualPartVersionAssociation (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PartView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PartViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PartViewToIndividualPartViewAssociation (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Person (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PersonInOrganization (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PersonInOrganizationRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ProcessOperationDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ProcessOperationOccurrence (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ProcessOperationResourceAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ProcessPlan (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ProductConcept (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ProductConfiguration (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Project (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ProjectAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PropertyDefinition (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PropertyDefinitionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PropertyDefinitionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PropertyDefinitionString (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PropertyValue (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PropertyValueAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to PropertyValueRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Proxy (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to RequirementAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to RequirementSource (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to RequirementVersion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to RequirementVersionRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to RequirementView (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to RequirementViewRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to SecurityClassification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to SecurityClassificationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to SetMembership (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Specification (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to SpecificationAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to SpecificationCategory (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to SpecificationCategoryAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to SpecificationConditionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to SpecificationInclusion (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to SpecificationInclusionAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to StyledModel (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to SubsetMember (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to TimeIntervalAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ViewOccurrenceRelationship (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to WorkOrder (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to WorkOrderAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to WorkRequest (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to WorkRequestAssignment (as assignedTo)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to Class (as role)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ClassString (as role)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ExternalClass (as role)";"NO MAPPING PROVIDED";;;
;"TimeIntervalAssignment to ExternalOwlClass (as role)";"NO MAPPING PROVIDED";;;
"TimeIntervalRelationship";;"NO MAPPING PROVIDED";;;
;"TimeIntervalRelationship to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"TimeIntervalRelationship to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"TimeIntervalRelationship to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"TimeIntervalRelationship to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"TimeIntervalRelationship to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"TimeIntervalRelationship to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"TimeIntervalRelationship to TimeInterval (as related)";"NO MAPPING PROVIDED";;;
;"TimeIntervalRelationship to TimeInterval (as relating)";"NO MAPPING PROVIDED";;;
;"TimeIntervalRelationship to Class (as relationType)";"NO MAPPING PROVIDED";;;
;"TimeIntervalRelationship to ClassString (as relationType)";"NO MAPPING PROVIDED";;;
;"TimeIntervalRelationship to ExternalClass (as relationType)";"NO MAPPING PROVIDED";;;
;"TimeIntervalRelationship to ExternalOwlClass (as relationType)";"NO MAPPING PROVIDED";;;
"TimeIntervalWithBounds";;"NO MAPPING PROVIDED";;;
;"TimeIntervalWithBounds to Duration (as duration)";"NO MAPPING PROVIDED";;;
;"TimeIntervalWithBounds to DateTimeString (as primaryBound)";"NO MAPPING PROVIDED";;;
;"TimeIntervalWithBounds to Event (as primaryBound)";"NO MAPPING PROVIDED";;;
;"TimeIntervalWithBounds to DateTimeString (as secondaryBound)";"NO MAPPING PROVIDED";;;
;"TimeIntervalWithBounds to Event (as secondaryBound)";"NO MAPPING PROVIDED";;;
"TimeIntervalWithId";;"NO MAPPING PROVIDED";;;
;"TimeIntervalWithId to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"TimeIntervalWithId to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"TimeIntervalWithId to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
