BO;Attribute;ARM Element;Source;Rules;Reference path
;PropertyDefinitionAssignment to CharacterString (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignment to Descriptor (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignment to DescriptorSet (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignment to LocalizedString (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignment to TranslatedStringSet (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignment to Identifier (as id);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignment to IdentifierSet (as id);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignment to IdentifierString (as id);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignment to Class (as role);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignment to ClassString (as role);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignment to ExternalClass (as role);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignment to ExternalOwlClass (as role);NO MAPPING PROVIDED;;;
PropertyDefinitionAssignmentRelationship;;NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to Classification (as classifiedAs);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to CharacterString (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to Descriptor (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to DescriptorSet (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to LocalizedString (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to TranslatedStringSet (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to Identifier (as id);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to IdentifierSet (as id);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to IdentifierString (as id);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to PropertyDefinitionAssignment (as related);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to PropertyDefinitionAssignment (as relating);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to Class (as relationType);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to ClassString (as relationType);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to ExternalClass (as relationType);NO MAPPING PROVIDED;;;
;PropertyDefinitionAssignmentRelationship to ExternalOwlClass (as relationType);NO MAPPING PROVIDED;;;
PropertyDefinitionRelationship;;NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to Classification (as classifiedAs);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to CharacterString (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to Descriptor (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to DescriptorSet (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to LocalizedString (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to TranslatedStringSet (as description);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to Identifier (as id);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to IdentifierSet (as id);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to IdentifierString (as id);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to ExternalPropertyDefinition (as related);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to PropertyDefinition (as related);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to PropertyDefinitionString (as related);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to ExternalPropertyDefinition (as relating);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to PropertyDefinition (as relating);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to PropertyDefinitionString (as relating);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to Class (as relationType);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to ClassString (as relationType);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to ExternalClass (as relationType);NO MAPPING PROVIDED;;;
;PropertyDefinitionRelationship to ExternalOwlClass (as relationType);NO MAPPING PROVIDED;;;
PropertyValue;;NO MAPPING PROVIDED;;;
;PropertyValue to Classification (as classifiedAs);NO MAPPING PROVIDED;;;
;PropertyValue to ExternalPropertyDefinition (as definition);NO MAPPING PROVIDED;;;
;PropertyValue to PropertyDefinition (as definition);NO MAPPING PROVIDED;;;
;PropertyValue to PropertyDefinitionString (as definition);NO MAPPING PROVIDED;;;
;PropertyValue to Class (as determinationMethod);NO MAPPING PROVIDED;;;
;PropertyValue to ClassString (as determinationMethod);NO MAPPING PROVIDED;;;
;PropertyValue to ExternalClass (as determinationMethod);NO MAPPING PROVIDED;;;
;PropertyValue to ExternalOwlClass (as determinationMethod);NO MAPPING PROVIDED;;;
;PropertyValue to CharacterString (as name);NO MAPPING PROVIDED;;;
;PropertyValue to Descriptor (as name);NO MAPPING PROVIDED;;;
;PropertyValue to DescriptorSet (as name);NO MAPPING PROVIDED;;;
;PropertyValue to LocalizedString (as name);NO MAPPING PROVIDED;;;
;PropertyValue to TranslatedStringSet (as name);NO MAPPING PROVIDED;;;
;PropertyValue to MeasureQualification (as qualifications);NO MAPPING PROVIDED;;;
PropertyValueAssignment;;NO MAPPING PROVIDED;;;
;PropertyValueAssignment to PropertyValue (as assignedPropertyValues);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to Activity (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ActivityAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ActivityMethod (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ActivityMethodAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ActivityMethodRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ActivityRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to Address (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to AddressAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to AlternativeSolution (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to Approval (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ApprovalAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to BreakdownElementRealization (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to BreakdownElementRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to BreakdownElementVersionRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to BreakdownElementView (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to BreakdownElementViewRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to BreakdownRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to BreakdownVersion (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to BreakdownVersionAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to BreakdownVersionRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to CertificationAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to Condition (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ConditionAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ConditionRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to Contract (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ContractAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ContractRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to DateAndPersonAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to DateTimeAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to DocumentAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to DocumentDefinition (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to DocumentDefinitionRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to DocumentRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to DocumentVersionRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to EffectivityAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to EventAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to File (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to FileRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to FrozenAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to InZone (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to IndividualPartRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to IndividualPartVersionRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to IndividualPartView (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to IndividualPartViewRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to InformationUsageRightAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to MaterialPropertyAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ModelPropertyAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to Occurrence (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to OccurrenceRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to OrganizationOrPersonInOrganizationAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to OrganizationRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to Part (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to PartRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to PartVersion (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to PartVersionRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to PartView (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to PartViewRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to Person (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to PersonInOrganization (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ProcessOperationDefinition (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ProcessOperationOccurrence (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ProcessOperationResourceAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ProcessPlan (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ProductConcept (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ProductConfiguration (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ProductConfigurationRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to Project (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ProjectAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ProjectRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to PropertyDefinitionAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to PropertyDefinitionRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to PropertyValueAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to PropertyValueRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to RequirementAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to RequirementRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to RequirementSource (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to RequirementVersionRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to RequirementView (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to RequirementViewRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to SecurityClassificationAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ShapeElement (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ShapeElementRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to Specification (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to SpecificationAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to SpecificationCategoryAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to SpecificationConditionAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to SpecificationInclusionAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to TimeIntervalAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ViewOccurrenceRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to WorkOrder (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to WorkOrderAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to WorkRequest (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to WorkRequestAssignment (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to WorkRequestRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to Classification (as classifiedAs);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to CharacterString (as description);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to Descriptor (as description);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to DescriptorSet (as description);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to LocalizedString (as description);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to TranslatedStringSet (as description);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to Identifier (as id);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to IdentifierSet (as id);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to IdentifierString (as id);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to Class (as role);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ClassString (as role);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ExternalClass (as role);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to ExternalOwlClass (as role);NO MAPPING PROVIDED;;;
;PropertyValueAssignment to PropertyDefinitionAssignment (as valueAssignmentContext);NO MAPPING PROVIDED;;;
PropertyValueAssignmentRelationship;;NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to Classification (as classifiedAs);NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to CharacterString (as description);NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to Descriptor (as description);NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to DescriptorSet (as description);NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to LocalizedString (as description);NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to TranslatedStringSet (as description);NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to Identifier (as id);NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to IdentifierSet (as id);NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to IdentifierString (as id);NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to PropertyValueAssignment (as related);NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to PropertyValueAssignment (as relating);NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to Class (as relationType);NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to ClassString (as relationType);NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to ExternalClass (as relationType);NO MAPPING PROVIDED;;;
;PropertyValueAssignmentRelationship to ExternalOwlClass (as relationType);NO MAPPING PROVIDED;;;
PropertyValueRelationship;;NO MAPPING PROVIDED;;;
;PropertyValueRelationship to Classification (as classifiedAs);NO MAPPING PROVIDED;;;
;PropertyValueRelationship to CharacterString (as description);NO MAPPING PROVIDED;;;
;PropertyValueRelationship to Descriptor (as description);NO MAPPING PROVIDED;;;
;PropertyValueRelationship to DescriptorSet (as description);NO MAPPING PROVIDED;;;
;PropertyValueRelationship to LocalizedString (as description);NO MAPPING PROVIDED;;;
;PropertyValueRelationship to TranslatedStringSet (as description);NO MAPPING PROVIDED;;;
;PropertyValueRelationship to Identifier (as id);NO MAPPING PROVIDED;;;
;PropertyValueRelationship to IdentifierSet (as id);NO MAPPING PROVIDED;;;
;PropertyValueRelationship to IdentifierString (as id);NO MAPPING PROVIDED;;;
;PropertyValueRelationship to PropertyValue (as related);NO MAPPING PROVIDED;;;
;PropertyValueRelationship to PropertyValue (as relating);NO MAPPING PROVIDED;;;
;PropertyValueRelationship to Class (as relationType);NO MAPPING PROVIDED;;;
;PropertyValueRelationship to ClassString (as relationType);NO MAPPING PROVIDED;;;
;PropertyValueRelationship to ExternalClass (as relationType);NO MAPPING PROVIDED;;;
;PropertyValueRelationship to ExternalOwlClass (as relationType);NO MAPPING PROVIDED;;;
QualitativeUncertainty;;NO MAPPING PROVIDED;;;
;QualitativeUncertainty to CharacterString (as uncertaintyValue);NO MAPPING PROVIDED;;;
;QualitativeUncertainty to LocalizedString (as uncertaintyValue);NO MAPPING PROVIDED;;;
;QualitativeUncertainty to TranslatedStringSet (as uncertaintyValue);NO MAPPING PROVIDED;;;
ShapeDependentProperty;;NO MAPPING PROVIDED;;;
;ShapeDependentProperty to AssemblyViewRelationship (as assignedTo);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to BreakdownElementView (as assignedTo);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to IndividualPartView (as assignedTo);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to Occurrence (as assignedTo);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to PartView (as assignedTo);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to ShapeElement (as assignedTo);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to Classification (as classifiedAs);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to GeometricCoordinateSpace (as definedIn);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to CharacterString (as description);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to Descriptor (as description);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to DescriptorSet (as description);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to LocalizedString (as description);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to TranslatedStringSet (as description);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to Identifier (as id);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to IdentifierSet (as id);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to IdentifierString (as id);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to Class (as role);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to ClassString (as role);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to ExternalClass (as role);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to ExternalOwlClass (as role);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to Class (as valueDetermination);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to ClassString (as valueDetermination);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to ExternalClass (as valueDetermination);NO MAPPING PROVIDED;;;
;ShapeDependentProperty to ExternalOwlClass (as valueDetermination);NO MAPPING PROVIDED;;;
StandardUncertainty;;NO MAPPING PROVIDED;;;
;uncertaintyValue;NO MAPPING PROVIDED;;;
StringValue;;NO MAPPING PROVIDED;;;
;StringValue to CharacterString (as valueComponent);NO MAPPING PROVIDED;;;
;StringValue to LocalizedString (as valueComponent);NO MAPPING PROVIDED;;;
;StringValue to TranslatedStringSet (as valueComponent);NO MAPPING PROVIDED;;;
UncertaintyQualifier;;NO MAPPING PROVIDED;;;
;UncertaintyQualifier to CharacterString (as description);NO MAPPING PROVIDED;;;
;UncertaintyQualifier to Descriptor (as description);NO MAPPING PROVIDED;;;
;UncertaintyQualifier to DescriptorSet (as description);NO MAPPING PROVIDED;;;
;UncertaintyQualifier to LocalizedString (as description);NO MAPPING PROVIDED;;;
;UncertaintyQualifier to TranslatedStringSet (as description);NO MAPPING PROVIDED;;;
;UncertaintyQualifier to CharacterString (as measureName);NO MAPPING PROVIDED;;;
;UncertaintyQualifier to LocalizedString (as measureName);NO MAPPING PROVIDED;;;
;UncertaintyQualifier to TranslatedStringSet (as measureName);NO MAPPING PROVIDED;;;
;UncertaintyQualifier to ExternalItem (as sameAs);NO MAPPING PROVIDED;;;
;UncertaintyQualifier to ExternalOwlObject (as sameAs);NO MAPPING PROVIDED;;;
;UncertaintyQualifier to Proxy (as sameAs);NO MAPPING PROVIDED;;;
;UncertaintyQualifier to ProxyString (as sameAs);NO MAPPING PROVIDED;;;
Unit;;NO MAPPING PROVIDED;;;
;Unit to Class (as kind);NO MAPPING PROVIDED;;;
;Unit to ClassString (as kind);NO MAPPING PROVIDED;;;
;Unit to ExternalClass (as kind);NO MAPPING PROVIDED;;;
;Unit to ExternalOwlClass (as kind);NO MAPPING PROVIDED;;;
;Unit to Class (as name);NO MAPPING PROVIDED;;;
;Unit to ClassString (as name);NO MAPPING PROVIDED;;;
;Unit to ExternalClass (as name);NO MAPPING PROVIDED;;;
;Unit to ExternalOwlClass (as name);NO MAPPING PROVIDED;;;
;Unit to Class (as prefix);NO MAPPING PROVIDED;;;
;Unit to ClassString (as prefix);NO MAPPING PROVIDED;;;
;Unit to ExternalClass (as prefix);NO MAPPING PROVIDED;;;
;Unit to ExternalOwlClass (as prefix);NO MAPPING PROVIDED;;;
;Unit to Class (as quantity);NO MAPPING PROVIDED;;;
;Unit to ClassString (as quantity);NO MAPPING PROVIDED;;;
;Unit to ExternalClass (as quantity);NO MAPPING PROVIDED;;;
;Unit to ExternalOwlClass (as quantity);NO MAPPING PROVIDED;;;
ValueLimit;;NO MAPPING PROVIDED;;;
;ValueLimit to ExternalTypeQualifier (as qualifier);NO MAPPING PROVIDED;;;
;ValueLimit to PreDefinedTypeQualifier (as qualifier);NO MAPPING PROVIDED;;;
ValueList;;NO MAPPING PROVIDED;;;
;ValueList to PropertyValue (as values);NO MAPPING PROVIDED;;;
ValueRange;;NO MAPPING PROVIDED;;;
;lowerLimit;NO MAPPING PROVIDED;;;
;upperLimit;NO MAPPING PROVIDED;;;
ValueSet;;NO MAPPING PROVIDED;;;
;ValueSet to PropertyValue (as values);NO MAPPING PROVIDED;;;
ValueWithTolerances;;NO MAPPING PROVIDED;;;
;lowerLimit;NO MAPPING PROVIDED;;;
;tolerancedValue;NO MAPPING PROVIDED;;;
;upperLimit;NO MAPPING PROVIDED;;;
ValueWithUnit;;NO MAPPING PROVIDED;;;
;significantDigits;NO MAPPING PROVIDED;;;
;ValueWithUnit to ExternalUnit (as unit);NO MAPPING PROVIDED;;;
;ValueWithUnit to Unit (as unit);NO MAPPING PROVIDED;;;
