BO;Attribute;ARM Element;Source;Rules;Reference path
;BreakdownContext to ExternalItem (as sameAs);PATH;;;"Breakdown_context
/sameAs_AS_ExternalItem(Breakdown_context)/"
;BreakdownContext to ExternalOwlObject (as sameAs);PATH;;;"Breakdown_context
/sameAs_AS_ExternalOWLObject(Breakdown_context)/"
;BreakdownContext to Proxy (as sameAs);PATH;;;"Breakdown_context
/sameAs_AS_Proxy(Breakdown_context)/"
;BreakdownContext to ProxyString (as sameAs);PATH;;;"Breakdown_context
/sameAs_AS_ProxyString(Breakdown_context)/"
BreakdownElement;;Breakdown_element;442;;"Breakdown_element <=
Product"
;BreakdownElement to Classification (as classifiedAs);PATH;;;"Breakdown_element <=
Product
/classifiedAs_AS_Classification(Product)/"
;BreakdownElement to CharacterString (as description);Breakdown_element.description;442;;"Breakdown_element <=
Product
Breakdown_element.description"
;BreakdownElement to Descriptor (as description);PATH;;;"Breakdown_element <=
Product
/description_AS_Descriptor(Product)/"
;BreakdownElement to DescriptorSet (as description);PATH;;;"Breakdown_element <=
Product
/description_AS_DescriptorSet(Product)/"
;BreakdownElement to LocalizedString (as description);PATH;;;"Breakdown_element <=
Product
/description_AS_LocalizedString(Product)/"
;BreakdownElement to TranslatedStringSet (as description);PATH;;;"Breakdown_element <=
Product
/description_AS_TranslatedStringSet(Product)/"
;BreakdownElement to Identifier (as id);PATH;;;"Breakdown_element <=
Product
/id_AS_Identifier(Product)/"
;BreakdownElement to IdentifierSet (as id);PATH;;;"Breakdown_element <=
Product
/id_AS_IdentifierSet(Product)/"
;BreakdownElement to IdentifierString (as id);Product.id;442;;"Breakdown_element <=
Product
Product.id"
;BreakdownElement to CharacterString (as name);Product.name;442;;"Breakdown_element <=
Product
Product.name"
;BreakdownElement to Descriptor (as name);PATH;;;"Breakdown_element <=
Product
/name_AS_Descriptor(Product)/"
;BreakdownElement to DescriptorSet (as name);PATH;;;"Breakdown_element <=
Product
/name_AS_DescriptorSet(Product)/"
;BreakdownElement to LocalizedString (as name);PATH;;;"Breakdown_element <=
Product
/name_AS_LocalizedString(Product)/"
;BreakdownElement to TranslatedStringSet (as name);PATH;;;"Breakdown_element <=
Product
/name_AS_TranslatedStringSet(Product)/"
;BreakdownElement to ExternalItem (as sameAs);PATH;;;"Breakdown_element <=
Product
/sameAs_AS_ExternalItem(Product)/"
;BreakdownElement to ExternalOwlObject (as sameAs);PATH;;;"Breakdown_element <=
Product
/sameAs_AS_ExternalOWLObject(Product)/"
;BreakdownElement to Proxy (as sameAs);PATH;;;"Breakdown_element <=
Product
/sameAs_AS_Proxy(Product)/"
;BreakdownElement to ProxyString (as sameAs);PATH;;;"Breakdown_element <=
Product
/sameAs_AS_ProxyString(Product)/"
;BreakdownElement to BreakdownElementVersion (as versions);PATH;;;"Breakdown_element <-
Breakdown_element_version.of_product
Breakdown_element_version"
BreakdownElementRealization;;NO MAPPING;;;
;BreakdownElementRealization to Classification (as classifiedAs);NO MAPPING;;;
;BreakdownElementRealization to CharacterString (as description);NO MAPPING;;;
;BreakdownElementRealization to Descriptor (as description);NO MAPPING;;;
;BreakdownElementRealization to DescriptorSet (as description);NO MAPPING;;;
;BreakdownElementRealization to LocalizedString (as description);NO MAPPING;;;
;BreakdownElementRealization to TranslatedStringSet (as description);NO MAPPING;;;
;BreakdownElementRealization to Identifier (as id);NO MAPPING;;;
;BreakdownElementRealization to IdentifierSet (as id);NO MAPPING;;;
;BreakdownElementRealization to IdentifierString (as id);NO MAPPING;;;
;BreakdownElementRealization to BreakdownElement (as related);NO MAPPING;;;
;BreakdownElementRealization to Occurrence (as related);NO MAPPING;;;
;BreakdownElementRealization to AlternativeSolution (as relating);NO MAPPING;;;
;BreakdownElementRealization to BreakdownElement (as relating);NO MAPPING;;;
;BreakdownElementRealization to Class (as relationType);NO MAPPING;;;
;BreakdownElementRealization to ClassString (as relationType);NO MAPPING;;;
;BreakdownElementRealization to ExternalClass (as relationType);NO MAPPING;;;
;BreakdownElementRealization to ExternalOwlClass (as relationType);NO MAPPING;;;
BreakdownElementRelationship;;NO MAPPING;;;
;BreakdownElementRelationship to Classification (as classifiedAs);NO MAPPING;;;
;BreakdownElementRelationship to CharacterString (as description);NO MAPPING;;;
;BreakdownElementRelationship to Descriptor (as description);NO MAPPING;;;
;BreakdownElementRelationship to DescriptorSet (as description);NO MAPPING;;;
;BreakdownElementRelationship to LocalizedString (as description);NO MAPPING;;;
;BreakdownElementRelationship to TranslatedStringSet (as description);NO MAPPING;;;
;BreakdownElementRelationship to Identifier (as id);NO MAPPING;;;
;BreakdownElementRelationship to IdentifierSet (as id);NO MAPPING;;;
;BreakdownElementRelationship to IdentifierString (as id);NO MAPPING;;;
;BreakdownElementRelationship to BreakdownElement (as related);NO MAPPING;;;
;BreakdownElementRelationship to BreakdownElement (as relating);NO MAPPING;;;
;BreakdownElementRelationship to Class (as relationType);NO MAPPING;;;
;BreakdownElementRelationship to ClassString (as relationType);NO MAPPING;;;
;BreakdownElementRelationship to ExternalClass (as relationType);NO MAPPING;;;
;BreakdownElementRelationship to ExternalOwlClass (as relationType);NO MAPPING;;;
BreakdownElementVersion;;Breakdown_element_version;442;;"Breakdown_element_version <=
Product_version"
;BreakdownElementVersion to Classification (as classifiedAs);PATH;;;"Breakdown_element_version <=
Product_version
/classifiedAs_AS_Classification(Product_version)/"
;BreakdownElementVersion to CharacterString (as description);Product_version.description;442;;"Breakdown_element_version <=
Product_version
Product_version.description"
