"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
;"OrganizationOrPersonInOrganizationAssignment to ClassString (as role)";"NO MAPPING PROVIDED";;;
;"OrganizationOrPersonInOrganizationAssignment to ExternalClass (as role)";"NO MAPPING PROVIDED";;;
;"OrganizationOrPersonInOrganizationAssignment to ExternalOwlClass (as role)";"NO MAPPING PROVIDED";;;
"OrganizationRelationship";;"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to Organization (as related)";"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to Organization (as relating)";"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to Class (as relationType)";"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to ClassString (as relationType)";"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to ExternalClass (as relationType)";"NO MAPPING PROVIDED";;;
;"OrganizationRelationship to ExternalOwlClass (as relationType)";"NO MAPPING PROVIDED";;;
"Person";;"NO MAPPING PROVIDED";;;
;"Person to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"Person to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"Person to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"Person to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"Person to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"Person to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"firstName";"NO MAPPING PROVIDED";;;
;"Person to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"Person to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"Person to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"lastName";"NO MAPPING PROVIDED";;;
;"middleNames";"NO MAPPING PROVIDED";;;
;"prefixTitles";"NO MAPPING PROVIDED";;;
;"Person to ExternalItem (as sameAs)";"NO MAPPING PROVIDED";;;
;"Person to ExternalOwlObject (as sameAs)";"NO MAPPING PROVIDED";;;
;"Person to Proxy (as sameAs)";"NO MAPPING PROVIDED";;;
;"Person to ProxyString (as sameAs)";"NO MAPPING PROVIDED";;;
;"suffixTitles";"NO MAPPING PROVIDED";;;
"PersonInOrganization";;"NO MAPPING PROVIDED";;;
;"PersonInOrganization to Organization (as associatedOrganization)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to Person (as associatedPerson)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to Class (as personRole)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to ClassString (as personRole)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to ExternalClass (as personRole)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to ExternalOwlClass (as personRole)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to ExternalItem (as sameAs)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to ExternalOwlObject (as sameAs)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to Proxy (as sameAs)";"NO MAPPING PROVIDED";;;
;"PersonInOrganization to ProxyString (as sameAs)";"NO MAPPING PROVIDED";;;
"PersonInOrganizationRelationship";;"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to PersonInOrganization (as related)";"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to PersonInOrganization (as relating)";"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to Class (as relationType)";"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to ClassString (as relationType)";"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to ExternalClass (as relationType)";"NO MAPPING PROVIDED";;;
;"PersonInOrganizationRelationship to ExternalOwlClass (as relationType)";"NO MAPPING PROVIDED";;;
"SuppliedObjectRelationship";;"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Classification (as classifiedAs)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to CharacterString (as description)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Descriptor (as description)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to DescriptorSet (as description)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to LocalizedString (as description)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to TranslatedStringSet (as description)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Identifier (as id)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to IdentifierSet (as id)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to IdentifierString (as id)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Activity (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ActivityMethod (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to AlternativeSolution (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Breakdown (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to BreakdownElement (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to BreakdownElementVersion (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to BreakdownElementView (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to BreakdownVersion (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Class (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ClassAttribute (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ClassString (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Condition (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ConditionalConfiguration (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ConfiguredAssemblyEffectivity (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Contract (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Document (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to DocumentDefinition (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to DocumentVersion (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Effectivity (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Event (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ExternalClass (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ExternalClassSystem (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ExternalOwlClass (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to File (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to FormatProperty (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to GeometricRepresentation (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to IndividualPartTestResult (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to IndividualPartView (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to InformationRight (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to InformationUsageRight (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to MaterialIdentification (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Occurrence (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Organization (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Part (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to PartVersion (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to PartView (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to PersonInOrganization (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ProcessOperationDefinition (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ProcessPlan (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ProductClass (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ProductConfiguration (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Project (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Requirement (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to RequirementSatisfactionAssertion (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to RequirementVersion (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to RequirementView (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to SecurityClassification (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Specification (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to SpecificationCategory (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to SpecificationInclusion (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to WorkOrder (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to WorkRequest (as related)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Activity (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ActivityMethod (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to AlternativeSolution (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Breakdown (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to BreakdownElement (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to BreakdownElementVersion (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to BreakdownElementView (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to BreakdownVersion (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Class (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ClassAttribute (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ClassString (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Condition (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ConditionalConfiguration (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ConfiguredAssemblyEffectivity (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Contract (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Document (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to DocumentDefinition (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to DocumentVersion (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Effectivity (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Event (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ExternalClass (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ExternalClassSystem (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ExternalOwlClass (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to File (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to FormatProperty (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to GeometricRepresentation (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to IndividualPartTestResult (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to IndividualPartView (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to InformationRight (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to InformationUsageRight (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to MaterialIdentification (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Occurrence (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Organization (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Part (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to PartVersion (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to PartView (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to PersonInOrganization (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ProcessOperationDefinition (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ProcessPlan (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ProductClass (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to ProductConfiguration (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Project (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Requirement (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to RequirementSatisfactionAssertion (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to RequirementVersion (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to RequirementView (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to SecurityClassification (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to Specification (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to SpecificationCategory (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to SpecificationInclusion (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to WorkOrder (as relating)";"NO MAPPING PROVIDED";;;
;"SuppliedObjectRelationship to WorkRequest (as relating)";"NO MAPPING PROVIDED";;;
