"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
"";"SuppliedObjectRelationship to LocalizedString (as description)";"";"";"";""
"";"SuppliedObjectRelationship to TranslatedStringSet (as description)";"";"";"";""
"";"SuppliedObjectRelationship to Identifier (as id)";"";"";"";""
"";"SuppliedObjectRelationship to IdentifierSet (as id)";"";"";"";""
"";"SuppliedObjectRelationship to IdentifierString (as id)";"";"";"";""
"";"SuppliedObjectRelationship to Activity (as related)";"";"";"";""
"";"SuppliedObjectRelationship to ActivityMethod (as related)";"";"";"";""
"";"SuppliedObjectRelationship to AlternativeSolution (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Breakdown (as related)";"";"";"";""
"";"SuppliedObjectRelationship to BreakdownElement (as related)";"";"";"";""
"";"SuppliedObjectRelationship to BreakdownElementVersion (as related)";"";"";"";""
"";"SuppliedObjectRelationship to BreakdownElementView (as related)";"";"";"";""
"";"SuppliedObjectRelationship to BreakdownVersion (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Class (as related)";"";"";"";""
"";"SuppliedObjectRelationship to ClassAttribute (as related)";"";"";"";""
"";"SuppliedObjectRelationship to ClassString (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Condition (as related)";"";"";"";""
"";"SuppliedObjectRelationship to ConditionalConfiguration (as related)";"";"";"";""
"";"SuppliedObjectRelationship to ConfiguredAssemblyEffectivity (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Contract (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Document (as related)";"";"";"";""
"";"SuppliedObjectRelationship to DocumentDefinition (as related)";"";"";"";""
"";"SuppliedObjectRelationship to DocumentVersion (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Effectivity (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Event (as related)";"";"";"";""
"";"SuppliedObjectRelationship to ExternalClass (as related)";"";"";"";""
"";"SuppliedObjectRelationship to ExternalClassSystem (as related)";"";"";"";""
"";"SuppliedObjectRelationship to ExternalOwlClass (as related)";"";"";"";""
"";"SuppliedObjectRelationship to File (as related)";"";"";"";""
"";"SuppliedObjectRelationship to FormatProperty (as related)";"";"";"";""
"";"SuppliedObjectRelationship to GeometricRepresentation (as related)";"";"";"";""
"";"SuppliedObjectRelationship to IndividualPartTestResult (as related)";"";"";"";""
"";"SuppliedObjectRelationship to IndividualPartView (as related)";"";"";"";""
"";"SuppliedObjectRelationship to InformationRight (as related)";"";"";"";""
"";"SuppliedObjectRelationship to InformationUsageRight (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Material (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Occurrence (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Organization (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Part (as related)";"";"";"";""
"";"SuppliedObjectRelationship to PartVersion (as related)";"";"";"";""
"";"SuppliedObjectRelationship to PartView (as related)";"";"";"";""
"";"SuppliedObjectRelationship to PersonInOrganization (as related)";"";"";"";""
"";"SuppliedObjectRelationship to ProcessOperationDefinition (as related)";"";"";"";""
"";"SuppliedObjectRelationship to ProcessPlan (as related)";"";"";"";""
"";"SuppliedObjectRelationship to ProductClass (as related)";"";"";"";""
"";"SuppliedObjectRelationship to ProductConfiguration (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Project (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Requirement (as related)";"";"";"";""
"";"SuppliedObjectRelationship to RequirementSatisfactionAssertion (as related)";"";"";"";""
"";"SuppliedObjectRelationship to RequirementVersion (as related)";"";"";"";""
"";"SuppliedObjectRelationship to RequirementView (as related)";"";"";"";""
"";"SuppliedObjectRelationship to SecurityClassification (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Specification (as related)";"";"";"";""
"";"SuppliedObjectRelationship to SpecificationCategory (as related)";"";"";"";""
"";"SuppliedObjectRelationship to SpecificationInclusion (as related)";"";"";"";""
"";"SuppliedObjectRelationship to WorkOrder (as related)";"";"";"";""
"";"SuppliedObjectRelationship to WorkRequest (as related)";"";"";"";""
"";"SuppliedObjectRelationship to Activity (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to ActivityMethod (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to AlternativeSolution (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to Breakdown (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to BreakdownElement (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to BreakdownElementVersion (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to BreakdownElementView (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to BreakdownVersion (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to Class (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to ClassAttribute (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to ClassString (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to Condition (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to ConditionalConfiguration (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to ConfiguredAssemblyEffectivity (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to Contract (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to Document (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to DocumentDefinition (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to DocumentVersion (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to Effectivity (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to Event (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to ExternalClass (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to ExternalClassSystem (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to ExternalOwlClass (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to File (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to FormatProperty (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to GeometricRepresentation (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to IndividualPartTestResult (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to IndividualPartView (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to InformationRight (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to InformationUsageRight (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to Material (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to Occurrence (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to Organization (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to Part (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to PartVersion (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to PartView (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to PersonInOrganization (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to ProcessOperationDefinition (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to ProcessPlan (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to ProductClass (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to ProductConfiguration (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to Project (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to Requirement (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to RequirementSatisfactionAssertion (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to RequirementVersion (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to RequirementView (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to SecurityClassification (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to Specification (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to SpecificationCategory (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to SpecificationInclusion (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to WorkOrder (as relating)";"";"";"";""
"";"SuppliedObjectRelationship to WorkRequest (as relating)";"";"";"";""
