"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
"";"ModifyElement to DocumentDefinition (as currentDesignObject)";"";"";"";""
"";"ModifyElement to DocumentDefinitionRelationship (as currentDesignObject)";"";"";"";""
"";"ModifyElement to DocumentVersion (as currentDesignObject)";"";"";"";""
"";"ModifyElement to DocumentVersionRelationship (as currentDesignObject)";"";"";"";""
"";"ModifyElement to Effectivity (as currentDesignObject)";"";"";"";""
"";"ModifyElement to EffectivityAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to Event (as currentDesignObject)";"";"";"";""
"";"ModifyElement to EventAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to ExternalClass (as currentDesignObject)";"";"";"";""
"";"ModifyElement to ExternalOwlClass (as currentDesignObject)";"";"";"";""
"";"ModifyElement to File (as currentDesignObject)";"";"";"";""
"";"ModifyElement to FrozenAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to GeometricModel (as currentDesignObject)";"";"";"";""
"";"ModifyElement to IndividualAssemblyRelationship (as currentDesignObject)";"";"";"";""
"";"ModifyElement to IndividualPart (as currentDesignObject)";"";"";"";""
"";"ModifyElement to IndividualPartVersion (as currentDesignObject)";"";"";"";""
"";"ModifyElement to IndividualPartVersionRelationship (as currentDesignObject)";"";"";"";""
"";"ModifyElement to IndividualPartView (as currentDesignObject)";"";"";"";""
"";"ModifyElement to IndividualPartViewRelationship (as currentDesignObject)";"";"";"";""
"";"ModifyElement to InformationUsageRightAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to MaterialIdentification (as currentDesignObject)";"";"";"";""
"";"ModifyElement to MaterialPropertyAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to ModelPropertyAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to Occurrence (as currentDesignObject)";"";"";"";""
"";"ModifyElement to OccurrenceRelationship (as currentDesignObject)";"";"";"";""
"";"ModifyElement to Organization (as currentDesignObject)";"";"";"";""
"";"ModifyElement to OrganizationOrPersonInOrganizationAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to Part (as currentDesignObject)";"";"";"";""
"";"ModifyElement to PartVersion (as currentDesignObject)";"";"";"";""
"";"ModifyElement to PartVersionRelationship (as currentDesignObject)";"";"";"";""
"";"ModifyElement to PartView (as currentDesignObject)";"";"";"";""
"";"ModifyElement to PartViewRelationship (as currentDesignObject)";"";"";"";""
"";"ModifyElement to Person (as currentDesignObject)";"";"";"";""
"";"ModifyElement to PersonInOrganization (as currentDesignObject)";"";"";"";""
"";"ModifyElement to ProcessOperationDefinition (as currentDesignObject)";"";"";"";""
"";"ModifyElement to ProcessOperationOccurrence (as currentDesignObject)";"";"";"";""
"";"ModifyElement to ProcessOperationResourceAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to ProcessPlan (as currentDesignObject)";"";"";"";""
"";"ModifyElement to ProductClass (as currentDesignObject)";"";"";"";""
"";"ModifyElement to ProductConfiguration (as currentDesignObject)";"";"";"";""
"";"ModifyElement to Project (as currentDesignObject)";"";"";"";""
"";"ModifyElement to ProjectAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to ProjectRelationship (as currentDesignObject)";"";"";"";""
"";"ModifyElement to PropertyDefinitionAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to PropertyDefinitionRelationship (as currentDesignObject)";"";"";"";""
"";"ModifyElement to PropertyValue (as currentDesignObject)";"";"";"";""
"";"ModifyElement to PropertyValueAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to PropertyValueRelationship (as currentDesignObject)";"";"";"";""
"";"ModifyElement to Requirement (as currentDesignObject)";"";"";"";""
"";"ModifyElement to RequirementAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to RequirementVersion (as currentDesignObject)";"";"";"";""
"";"ModifyElement to RequirementVersionRelationship (as currentDesignObject)";"";"";"";""
"";"ModifyElement to RequirementView (as currentDesignObject)";"";"";"";""
"";"ModifyElement to RequirementViewRelationship (as currentDesignObject)";"";"";"";""
"";"ModifyElement to SecurityClassificationAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to Specification (as currentDesignObject)";"";"";"";""
"";"ModifyElement to SpecificationAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to SpecificationCategory (as currentDesignObject)";"";"";"";""
"";"ModifyElement to SpecificationCategoryAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to SpecificationConditionAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to SpecificationInclusion (as currentDesignObject)";"";"";"";""
"";"ModifyElement to SpecificationInclusionAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to StyledModel (as currentDesignObject)";"";"";"";""
"";"ModifyElement to TimeIntervalAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to ViewOccurrenceRelationship (as currentDesignObject)";"";"";"";""
"";"ModifyElement to WorkOrderAssignment (as currentDesignObject)";"";"";"";""
"";"ModifyElement to WorkRequestAssignment (as currentDesignObject)";"";"";"";""
"ModifySingleElement";"";"";"";"";""
"";"ModifySingleElement to Activity (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ActivityAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ActivityMethod (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ActivityMethodAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ActivityRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to AddressAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to AlternatePartRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to AlternativeSolution (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ApprovalAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to AssemblyOccurrenceRelationshipSubstitution (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to AssemblyViewRelationshipSubstitution (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to AssignmentObjectRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Breakdown (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownElement (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownElementRealization (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownElementVersion (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownElementVersionRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownElementView (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownElementViewRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownVersion (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownVersionAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownVersionRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to CertificationAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Class (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ClassString (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Condition (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ConditionAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ConditionalConfiguration (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ConfiguredAssemblyEffectivity (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Contract (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ContractAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to DateAndPersonAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to DateTimeAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Document (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to DocumentAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to DocumentDefinition (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to DocumentDefinitionRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to DocumentVersion (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to DocumentVersionRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Effectivity (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to EffectivityAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Event (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to EventAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ExternalClass (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ExternalOwlClass (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to File (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to FrozenAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to GeometricModel (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to IndividualAssemblyRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to IndividualPart (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to IndividualPartVersion (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to IndividualPartVersionRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to IndividualPartView (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to IndividualPartViewRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to InformationUsageRightAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to MaterialIdentification (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to MaterialPropertyAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ModelPropertyAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Occurrence (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to OccurrenceRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Organization (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to OrganizationOrPersonInOrganizationAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Part (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to PartVersion (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to PartVersionRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to PartView (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to PartViewRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Person (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to PersonInOrganization (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ProcessOperationDefinition (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ProcessOperationOccurrence (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ProcessOperationResourceAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ProcessPlan (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ProductClass (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ProductConfiguration (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Project (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ProjectAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ProjectRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to PropertyDefinitionAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to PropertyDefinitionRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to PropertyValue (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to PropertyValueAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to PropertyValueRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Requirement (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to RequirementAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to RequirementVersion (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to RequirementVersionRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to RequirementView (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to RequirementViewRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to SecurityClassificationAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Specification (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to SpecificationAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to SpecificationCategory (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to SpecificationCategoryAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to SpecificationConditionAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to SpecificationInclusion (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to SpecificationInclusionAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to StyledModel (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to TimeIntervalAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to ViewOccurrenceRelationship (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to WorkOrderAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to WorkRequestAssignment (as currentDesignObject)";"";"";"";""
"";"ModifySingleElement to Activity (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ActivityAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ActivityMethod (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ActivityMethodAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ActivityRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to AddressAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to AlternatePartRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to AlternativeSolution (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ApprovalAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to AssemblyOccurrenceRelationshipSubstitution (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to AssemblyViewRelationshipSubstitution (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to AssignmentObjectRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to Breakdown (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownElement (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownElementRealization (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownElementVersion (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownElementVersionRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownElementView (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownElementViewRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownVersion (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownVersionAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to BreakdownVersionRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to CertificationAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to Class (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ClassString (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to Condition (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ConditionAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ConditionalConfiguration (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ConfiguredAssemblyEffectivity (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to Contract (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ContractAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to DateAndPersonAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to DateTimeAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to Document (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to DocumentAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to DocumentDefinition (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to DocumentDefinitionRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to DocumentVersion (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to DocumentVersionRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to Effectivity (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to EffectivityAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to Event (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to EventAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ExternalClass (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ExternalOwlClass (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to File (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to FrozenAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to GeometricModel (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to IndividualAssemblyRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to IndividualPart (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to IndividualPartVersion (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to IndividualPartVersionRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to IndividualPartView (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to IndividualPartViewRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to InformationUsageRightAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to MaterialIdentification (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to MaterialPropertyAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ModelPropertyAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to Occurrence (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to OccurrenceRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to Organization (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to OrganizationOrPersonInOrganizationAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to Part (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to PartVersion (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to PartVersionRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to PartView (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to PartViewRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to Person (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to PersonInOrganization (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ProcessOperationDefinition (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ProcessOperationOccurrence (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ProcessOperationResourceAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ProcessPlan (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ProductClass (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ProductConfiguration (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to Project (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ProjectAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ProjectRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to PropertyDefinitionAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to PropertyDefinitionRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to PropertyValue (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to PropertyValueAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to PropertyValueRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to Requirement (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to RequirementAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to RequirementVersion (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to RequirementVersionRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to RequirementView (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to RequirementViewRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to SecurityClassificationAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to Specification (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to SpecificationAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to SpecificationCategory (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to SpecificationCategoryAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to SpecificationConditionAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to SpecificationInclusion (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to SpecificationInclusionAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to StyledModel (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to TimeIntervalAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to ViewOccurrenceRelationship (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to WorkOrderAssignment (as previousDesignObject)";"";"";"";""
"";"ModifySingleElement to WorkRequestAssignment (as previousDesignObject)";"";"";"";""
