"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
"";"EventAssignment to IdentifierSet (as assignedTo)";"";"";"";""
"";"EventAssignment to IdentifierString (as assignedTo)";"";"";"";""
"";"EventAssignment to IndividualAssemblyRelationship (as assignedTo)";"";"";"";""
"";"EventAssignment to IndividualPartTestResult (as assignedTo)";"";"";"";""
"";"EventAssignment to IndividualPartVersion (as assignedTo)";"";"";"";""
"";"EventAssignment to IndividualPartVersionRelationship (as assignedTo)";"";"";"";""
"";"EventAssignment to IndividualPartView (as assignedTo)";"";"";"";""
"";"EventAssignment to IndividualPartViewRelationship (as assignedTo)";"";"";"";""
"";"EventAssignment to InformationUsageRight (as assignedTo)";"";"";"";""
"";"EventAssignment to InformationUsageRightAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to MaterialIdentification (as assignedTo)";"";"";"";""
"";"EventAssignment to MaterialPropertyAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to ModelPropertyAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to Occurrence (as assignedTo)";"";"";"";""
"";"EventAssignment to OccurrenceRelationship (as assignedTo)";"";"";"";""
"";"EventAssignment to Organization (as assignedTo)";"";"";"";""
"";"EventAssignment to OrganizationOrPersonInOrganizationAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to OrganizationRelationship (as assignedTo)";"";"";"";""
"";"EventAssignment to Part (as assignedTo)";"";"";"";""
"";"EventAssignment to PartRelationship (as assignedTo)";"";"";"";""
"";"EventAssignment to PartToIndividualPartAssociation (as assignedTo)";"";"";"";""
"";"EventAssignment to PartVersion (as assignedTo)";"";"";"";""
"";"EventAssignment to PartVersionRelationship (as assignedTo)";"";"";"";""
"";"EventAssignment to PartVersionToIndividualPartVersionAssociation (as assignedTo)";"";"";"";""
"";"EventAssignment to PartView (as assignedTo)";"";"";"";""
"";"EventAssignment to PartViewRelationship (as assignedTo)";"";"";"";""
"";"EventAssignment to PartViewToIndividualPartViewAssociation (as assignedTo)";"";"";"";""
"";"EventAssignment to Person (as assignedTo)";"";"";"";""
"";"EventAssignment to PersonInOrganization (as assignedTo)";"";"";"";""
"";"EventAssignment to PersonInOrganizationRelationship (as assignedTo)";"";"";"";""
"";"EventAssignment to ProcessOperationDefinition (as assignedTo)";"";"";"";""
"";"EventAssignment to ProcessOperationOccurrence (as assignedTo)";"";"";"";""
"";"EventAssignment to ProcessOperationResourceAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to ProcessPlan (as assignedTo)";"";"";"";""
"";"EventAssignment to ProductConcept (as assignedTo)";"";"";"";""
"";"EventAssignment to ProductConfiguration (as assignedTo)";"";"";"";""
"";"EventAssignment to Project (as assignedTo)";"";"";"";""
"";"EventAssignment to ProjectAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to PropertyDefinition (as assignedTo)";"";"";"";""
"";"EventAssignment to PropertyDefinitionAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to PropertyDefinitionRelationship (as assignedTo)";"";"";"";""
"";"EventAssignment to PropertyDefinitionString (as assignedTo)";"";"";"";""
"";"EventAssignment to PropertyValue (as assignedTo)";"";"";"";""
"";"EventAssignment to PropertyValueAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to PropertyValueRelationship (as assignedTo)";"";"";"";""
"";"EventAssignment to Proxy (as assignedTo)";"";"";"";""
"";"EventAssignment to RequirementAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to RequirementSource (as assignedTo)";"";"";"";""
"";"EventAssignment to RequirementVersion (as assignedTo)";"";"";"";""
"";"EventAssignment to RequirementVersionRelationship (as assignedTo)";"";"";"";""
"";"EventAssignment to RequirementView (as assignedTo)";"";"";"";""
"";"EventAssignment to RequirementViewRelationship (as assignedTo)";"";"";"";""
"";"EventAssignment to SecurityClassification (as assignedTo)";"";"";"";""
"";"EventAssignment to SecurityClassificationAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to SetMembership (as assignedTo)";"";"";"";""
"";"EventAssignment to Specification (as assignedTo)";"";"";"";""
"";"EventAssignment to SpecificationAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to SpecificationCategory (as assignedTo)";"";"";"";""
"";"EventAssignment to SpecificationCategoryAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to SpecificationConditionAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to SpecificationInclusion (as assignedTo)";"";"";"";""
"";"EventAssignment to SpecificationInclusionAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to StyledModel (as assignedTo)";"";"";"";""
"";"EventAssignment to SubsetMember (as assignedTo)";"";"";"";""
"";"EventAssignment to TimeIntervalAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to ViewOccurrenceRelationship (as assignedTo)";"";"";"";""
"";"EventAssignment to WorkOrder (as assignedTo)";"";"";"";""
"";"EventAssignment to WorkOrderAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to WorkRequest (as assignedTo)";"";"";"";""
"";"EventAssignment to WorkRequestAssignment (as assignedTo)";"";"";"";""
"";"EventAssignment to Classification (as classifiedAs)";"";"";"";""
"";"EventAssignment to CharacterString (as description)";"";"";"";""
"";"EventAssignment to Descriptor (as description)";"";"";"";""
"";"EventAssignment to DescriptorSet (as description)";"";"";"";""
"";"EventAssignment to LocalizedString (as description)";"";"";"";""
"";"EventAssignment to TranslatedStringSet (as description)";"";"";"";""
"";"EventAssignment to Identifier (as id)";"";"";"";""
"";"EventAssignment to IdentifierSet (as id)";"";"";"";""
"";"EventAssignment to IdentifierString (as id)";"";"";"";""
"";"EventAssignment to Class (as role)";"";"";"";""
"";"EventAssignment to ClassString (as role)";"";"";"";""
"";"EventAssignment to ExternalClass (as role)";"";"";"";""
"";"EventAssignment to ExternalOwlClass (as role)";"";"";"";""
"EventRelationship";"";"";"";"";""
"";"EventRelationship to Classification (as classifiedAs)";"";"";"";""
"";"EventRelationship to CharacterString (as description)";"";"";"";""
"";"EventRelationship to Descriptor (as description)";"";"";"";""
"";"EventRelationship to DescriptorSet (as description)";"";"";"";""
"";"EventRelationship to LocalizedString (as description)";"";"";"";""
"";"EventRelationship to TranslatedStringSet (as description)";"";"";"";""
"";"EventRelationship to Identifier (as id)";"";"";"";""
"";"EventRelationship to IdentifierSet (as id)";"";"";"";""
"";"EventRelationship to IdentifierString (as id)";"";"";"";""
"";"EventRelationship to Event (as related)";"";"";"";""
"";"EventRelationship to Event (as relating)";"";"";"";""
"";"EventRelationship to Class (as relationType)";"";"";"";""
"";"EventRelationship to ClassString (as relationType)";"";"";"";""
"";"EventRelationship to ExternalClass (as relationType)";"";"";"";""
"";"EventRelationship to ExternalOwlClass (as relationType)";"";"";"";""
"RetentionPeriod";"";"";"";"";""
"";"RetentionPeriod to Activity (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ActivityAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ActivityMethod (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ActivityMethodAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ActivityMethodRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ActivityRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to AddressAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to AlternativeSolution (as assignedTo)";"";"";"";""
"";"RetentionPeriod to AlternativeSolutionRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Approval (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ApprovalAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ApprovalRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ApprovingPersonOrganization (as assignedTo)";"";"";"";""
"";"RetentionPeriod to AssemblyOccurrenceRelationshipSubstitution (as assignedTo)";"";"";"";""
"";"RetentionPeriod to AssemblyViewRelationshipSubstitution (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Breakdown (as assignedTo)";"";"";"";""
"";"RetentionPeriod to BreakdownElement (as assignedTo)";"";"";"";""
"";"RetentionPeriod to BreakdownElementRealization (as assignedTo)";"";"";"";""
"";"RetentionPeriod to BreakdownElementVersion (as assignedTo)";"";"";"";""
"";"RetentionPeriod to BreakdownElementVersionRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to BreakdownElementView (as assignedTo)";"";"";"";""
"";"RetentionPeriod to BreakdownElementViewRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to BreakdownVersion (as assignedTo)";"";"";"";""
"";"RetentionPeriod to BreakdownVersionAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to BreakdownVersionRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Certification (as assignedTo)";"";"";"";""
"";"RetentionPeriod to CertificationAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Class (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ClassString (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Classification (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Condition (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ConditionAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ConditionalConfiguration (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ConfiguredAssemblyEffectivity (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Contract (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ContractAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to DateAndPersonAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to DateTimeAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Descriptor (as assignedTo)";"";"";"";""
"";"RetentionPeriod to DescriptorRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Document (as assignedTo)";"";"";"";""
"";"RetentionPeriod to DocumentAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to DocumentDefinition (as assignedTo)";"";"";"";""
"";"RetentionPeriod to DocumentDefinitionRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to DocumentVersion (as assignedTo)";"";"";"";""
"";"RetentionPeriod to DocumentVersionRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Effectivity (as assignedTo)";"";"";"";""
"";"RetentionPeriod to EffectivityAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to EventAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ExternalClass (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ExternalClassSystem (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ExternalOwlClass (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ExternalPropertyDefinition (as assignedTo)";"";"";"";""
"";"RetentionPeriod to File (as assignedTo)";"";"";"";""
"";"RetentionPeriod to FrozenAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to GeometricRepresentation (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Identifier (as assignedTo)";"";"";"";""
"";"RetentionPeriod to IdentifierRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to IdentifierSet (as assignedTo)";"";"";"";""
"";"RetentionPeriod to IdentifierString (as assignedTo)";"";"";"";""
"";"RetentionPeriod to IndividualAssemblyRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to IndividualPartTestResult (as assignedTo)";"";"";"";""
"";"RetentionPeriod to IndividualPartVersion (as assignedTo)";"";"";"";""
"";"RetentionPeriod to IndividualPartVersionRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to IndividualPartView (as assignedTo)";"";"";"";""
"";"RetentionPeriod to IndividualPartViewRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to InformationUsageRight (as assignedTo)";"";"";"";""
"";"RetentionPeriod to InformationUsageRightAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to MaterialIdentification (as assignedTo)";"";"";"";""
"";"RetentionPeriod to MaterialPropertyAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ModelPropertyAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Occurrence (as assignedTo)";"";"";"";""
"";"RetentionPeriod to OccurrenceRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Organization (as assignedTo)";"";"";"";""
"";"RetentionPeriod to OrganizationOrPersonInOrganizationAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to OrganizationRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Part (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PartRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PartToIndividualPartAssociation (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PartVersion (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PartVersionRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PartVersionToIndividualPartVersionAssociation (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PartView (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PartViewRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PartViewToIndividualPartViewAssociation (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Person (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PersonInOrganization (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PersonInOrganizationRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ProcessOperationDefinition (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ProcessOperationOccurrence (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ProcessOperationResourceAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ProcessPlan (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ProductConcept (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ProductConfiguration (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Project (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ProjectAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PropertyDefinition (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PropertyDefinitionAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PropertyDefinitionRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PropertyDefinitionString (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PropertyValue (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PropertyValueAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to PropertyValueRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Proxy (as assignedTo)";"";"";"";""
"";"RetentionPeriod to RequirementAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to RequirementSource (as assignedTo)";"";"";"";""
"";"RetentionPeriod to RequirementVersion (as assignedTo)";"";"";"";""
"";"RetentionPeriod to RequirementVersionRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to RequirementView (as assignedTo)";"";"";"";""
"";"RetentionPeriod to RequirementViewRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to SecurityClassification (as assignedTo)";"";"";"";""
"";"RetentionPeriod to SecurityClassificationAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to SetMembership (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Specification (as assignedTo)";"";"";"";""
"";"RetentionPeriod to SpecificationAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to SpecificationCategory (as assignedTo)";"";"";"";""
"";"RetentionPeriod to SpecificationCategoryAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to SpecificationConditionAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to SpecificationInclusion (as assignedTo)";"";"";"";""
"";"RetentionPeriod to SpecificationInclusionAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to StyledModel (as assignedTo)";"";"";"";""
"";"RetentionPeriod to SubsetMember (as assignedTo)";"";"";"";""
"";"RetentionPeriod to TimeIntervalAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to ViewOccurrenceRelationship (as assignedTo)";"";"";"";""
"";"RetentionPeriod to WorkOrder (as assignedTo)";"";"";"";""
"";"RetentionPeriod to WorkOrderAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to WorkRequest (as assignedTo)";"";"";"";""
"";"RetentionPeriod to WorkRequestAssignment (as assignedTo)";"";"";"";""
"";"RetentionPeriod to Classification (as classifiedAs)";"";"";"";""
"";"RetentionPeriod to CharacterString (as description)";"";"";"";""
"";"RetentionPeriod to Descriptor (as description)";"";"";"";""
"";"RetentionPeriod to DescriptorSet (as description)";"";"";"";""
"";"RetentionPeriod to LocalizedString (as description)";"";"";"";""
"";"RetentionPeriod to TranslatedStringSet (as description)";"";"";"";""
"";"RetentionPeriod to DateTimeString (as earliestEnd)";"";"";"";""
"";"RetentionPeriod to Duration (as earliestEnd)";"";"";"";""
"";"RetentionPeriod to Event (as earliestEnd)";"";"";"";""
"";"RetentionPeriod to Identifier (as id)";"";"";"";""
"";"RetentionPeriod to IdentifierSet (as id)";"";"";"";""
"";"RetentionPeriod to IdentifierString (as id)";"";"";"";""
"";"RetentionPeriod to DateTimeString (as latestEnd)";"";"";"";""
"";"RetentionPeriod to Duration (as latestEnd)";"";"";"";""
"";"RetentionPeriod to Event (as latestEnd)";"";"";"";""
"";"RetentionPeriod to DateTimeString (as start)";"";"";"";""
"";"RetentionPeriod to Event (as start)";"";"";"";""
"TimeInterval";"";"";"";"";""
"";"TimeInterval to CharacterString (as description)";"";"";"";""
"";"TimeInterval to Descriptor (as description)";"";"";"";""
"";"TimeInterval to DescriptorSet (as description)";"";"";"";""
"";"TimeInterval to LocalizedString (as description)";"";"";"";""
"";"TimeInterval to TranslatedStringSet (as description)";"";"";"";""
"";"TimeInterval to Identifier (as id)";"";"";"";""
"";"TimeInterval to IdentifierSet (as id)";"";"";"";""
"";"TimeInterval to IdentifierString (as id)";"";"";"";""
"";"TimeInterval to ExternalItem (as sameAs)";"";"";"";""
"";"TimeInterval to ExternalOwlObject (as sameAs)";"";"";"";""
"";"TimeInterval to Proxy (as sameAs)";"";"";"";""
"";"TimeInterval to ProxyString (as sameAs)";"";"";"";""
"TimeIntervalAssignment";"";"";"";"";""
"";"TimeIntervalAssignment to TimeInterval (as assignedTimeInterval)";"";"";"";""
"";"TimeIntervalAssignment to Activity (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ActivityAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ActivityMethod (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ActivityMethodAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ActivityMethodRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ActivityRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to AddressAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to AlternativeSolution (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to AlternativeSolutionRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Approval (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ApprovalAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ApprovalRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ApprovingPersonOrganization (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to AssemblyOccurrenceRelationshipSubstitution (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to AssemblyViewRelationshipSubstitution (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Breakdown (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to BreakdownElement (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to BreakdownElementRealization (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to BreakdownElementVersion (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to BreakdownElementVersionRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to BreakdownElementView (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to BreakdownElementViewRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to BreakdownVersion (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to BreakdownVersionAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to BreakdownVersionRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Certification (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to CertificationAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Class (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ClassString (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Classification (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Condition (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ConditionAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ConditionalConfiguration (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ConfiguredAssemblyEffectivity (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Contract (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ContractAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to DateAndPersonAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to DateTimeAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Descriptor (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to DescriptorRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Document (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to DocumentAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to DocumentDefinition (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to DocumentDefinitionRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to DocumentVersion (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to DocumentVersionRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Effectivity (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to EffectivityAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to EventAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ExternalClass (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ExternalClassSystem (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ExternalOwlClass (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ExternalPropertyDefinition (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to File (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to FrozenAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to GeometricRepresentation (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Identifier (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to IdentifierRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to IdentifierSet (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to IdentifierString (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to IndividualAssemblyRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to IndividualPartTestResult (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to IndividualPartVersion (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to IndividualPartVersionRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to IndividualPartView (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to IndividualPartViewRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to InformationUsageRight (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to InformationUsageRightAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to MaterialIdentification (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to MaterialPropertyAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ModelPropertyAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Occurrence (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to OccurrenceRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Organization (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to OrganizationOrPersonInOrganizationAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to OrganizationRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Part (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PartRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PartToIndividualPartAssociation (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PartVersion (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PartVersionRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PartVersionToIndividualPartVersionAssociation (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PartView (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PartViewRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PartViewToIndividualPartViewAssociation (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Person (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PersonInOrganization (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PersonInOrganizationRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ProcessOperationDefinition (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ProcessOperationOccurrence (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ProcessOperationResourceAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ProcessPlan (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ProductConcept (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ProductConfiguration (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Project (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to ProjectAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PropertyDefinition (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PropertyDefinitionAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PropertyDefinitionRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PropertyDefinitionString (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PropertyValue (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PropertyValueAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to PropertyValueRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Proxy (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to RequirementAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to RequirementSource (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to RequirementVersion (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to RequirementVersionRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to RequirementView (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to RequirementViewRelationship (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to SecurityClassification (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to SecurityClassificationAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to SetMembership (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to Specification (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to SpecificationAssignment (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to SpecificationCategory (as assignedTo)";"";"";"";""
"";"TimeIntervalAssignment to SpecificationCategoryAssignment (as assignedTo)";"";"";"";""
