"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
"";"ElementDelivery to PropertyValueRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Requirement (as deliverableElements)";"";"";"";""
"";"ElementDelivery to RequirementAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to RequirementVersion (as deliverableElements)";"";"";"";""
"";"ElementDelivery to RequirementVersionRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to RequirementView (as deliverableElements)";"";"";"";""
"";"ElementDelivery to RequirementViewRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to SecurityClassificationAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Specification (as deliverableElements)";"";"";"";""
"";"ElementDelivery to SpecificationAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to SpecificationCategory (as deliverableElements)";"";"";"";""
"";"ElementDelivery to SpecificationCategoryAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to SpecificationConditionAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to SpecificationInclusion (as deliverableElements)";"";"";"";""
"";"ElementDelivery to SpecificationInclusionAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to StyledModel (as deliverableElements)";"";"";"";""
"";"ElementDelivery to TimeIntervalAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to ViewOccurrenceRelationship (as deliverableElements)";"";"";"";""
"";"ElementDelivery to WorkOrderAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to WorkRequestAssignment (as deliverableElements)";"";"";"";""
"";"ElementDelivery to Organization (as destination)";"";"";"";""
"";"ElementDelivery to ValueWithUnit (as quantity)";"";"";"";""
"";"ElementDelivery to Class (as role)";"";"";"";""
"";"ElementDelivery to ClassString (as role)";"";"";"";""
"";"ElementDelivery to ExternalClass (as role)";"";"";"";""
"";"ElementDelivery to ExternalOwlClass (as role)";"";"";"";""
"PlannedActivity";"";"";"";"";""
"";"PlannedActivity to DateTimeString (as plannedEndDate)";"";"";"";""
"";"PlannedActivity to Duration (as plannedEndDate)";"";"";"";""
"";"PlannedActivity to Event (as plannedEndDate)";"";"";"";""
"";"PlannedActivity to DateTimeString (as plannedStartDate)";"";"";"";""
"";"PlannedActivity to Event (as plannedStartDate)";"";"";"";""
"";"PlannedActivity to Identifier (as versionId)";"";"";"";""
"";"PlannedActivity to IdentifierSet (as versionId)";"";"";"";""
"";"PlannedActivity to IdentifierString (as versionId)";"";"";"";""
