"BO";"Attribute";"ARM Element";"Source";"Rules";"Reference path"
"";"PropertyValue to ClassString (as determinationMethod)";"";"";"";""
"";"PropertyValue to ExternalClass (as determinationMethod)";"";"";"";""
"";"PropertyValue to ExternalOwlClass (as determinationMethod)";"";"";"";""
"";"PropertyValue to CharacterString (as name)";"";"";"";""
"";"PropertyValue to Descriptor (as name)";"";"";"";""
"";"PropertyValue to DescriptorSet (as name)";"";"";"";""
"";"PropertyValue to LocalizedString (as name)";"";"";"";""
"";"PropertyValue to TranslatedStringSet (as name)";"";"";"";""
"";"PropertyValue to MeasureQualification (as qualifications)";"";"";"";""
"PropertyValueAssignment";"";"";"";"";""
"";"PropertyValueAssignment to PropertyValue (as assignedPropertyValues)";"";"";"";""
"";"PropertyValueAssignment to Activity (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ActivityAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ActivityMethod (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ActivityMethodAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ActivityMethodRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ActivityRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to Address (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to AddressAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to AlternativeSolution (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to Approval (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ApprovalAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to BreakdownElementRealization (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to BreakdownElementRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to BreakdownElementVersionRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to BreakdownElementView (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to BreakdownElementViewRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to BreakdownRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to BreakdownVersion (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to BreakdownVersionAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to BreakdownVersionRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to CertificationAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to Condition (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ConditionAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ConditionRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to Contract (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ContractAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ContractRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to DateAndPersonAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to DateTimeAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to DocumentAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to DocumentDefinition (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to DocumentDefinitionRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to DocumentRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to DocumentVersionRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to EffectivityAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to EventAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to File (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to FileRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to FrozenAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to InZone (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to IndividualPartRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to IndividualPartVersionRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to IndividualPartView (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to IndividualPartViewRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to InformationUsageRightAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to MaterialPropertyAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ModelPropertyAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to Occurrence (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to OccurrenceRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to OrganizationOrPersonInOrganizationAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to OrganizationRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to Part (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to PartRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to PartVersion (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to PartVersionRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to PartView (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to PartViewRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to Person (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to PersonInOrganization (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ProcessOperationDefinition (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ProcessOperationOccurrence (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ProcessOperationResourceAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ProcessPlan (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ProductConcept (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ProductConfiguration (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ProductConfigurationRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to Project (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ProjectAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ProjectRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to PropertyDefinitionAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to PropertyDefinitionRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to PropertyValueAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to PropertyValueRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to RequirementAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to RequirementRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to RequirementSource (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to RequirementVersionRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to RequirementView (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to RequirementViewRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to SecurityClassificationAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ShapeElement (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ShapeElementRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to Specification (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to SpecificationAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to SpecificationCategoryAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to SpecificationConditionAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to SpecificationInclusionAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to TimeIntervalAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to ViewOccurrenceRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to WorkOrder (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to WorkOrderAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to WorkRequest (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to WorkRequestAssignment (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to WorkRequestRelationship (as assignedTo)";"";"";"";""
"";"PropertyValueAssignment to Classification (as classifiedAs)";"";"";"";""
"";"PropertyValueAssignment to CharacterString (as description)";"";"";"";""
"";"PropertyValueAssignment to Descriptor (as description)";"";"";"";""
"";"PropertyValueAssignment to DescriptorSet (as description)";"";"";"";""
"";"PropertyValueAssignment to LocalizedString (as description)";"";"";"";""
"";"PropertyValueAssignment to TranslatedStringSet (as description)";"";"";"";""
"";"PropertyValueAssignment to Identifier (as id)";"";"";"";""
"";"PropertyValueAssignment to IdentifierSet (as id)";"";"";"";""
"";"PropertyValueAssignment to IdentifierString (as id)";"";"";"";""
"";"PropertyValueAssignment to Class (as role)";"";"";"";""
"";"PropertyValueAssignment to ClassString (as role)";"";"";"";""
"";"PropertyValueAssignment to ExternalClass (as role)";"";"";"";""
"";"PropertyValueAssignment to ExternalOwlClass (as role)";"";"";"";""
"";"PropertyValueAssignment to PropertyDefinitionAssignment (as valueAssignmentContext)";"";"";"";""
"PropertyValueAssignmentRelationship";"";"";"";"";""
"";"PropertyValueAssignmentRelationship to Classification (as classifiedAs)";"";"";"";""
"";"PropertyValueAssignmentRelationship to CharacterString (as description)";"";"";"";""
"";"PropertyValueAssignmentRelationship to Descriptor (as description)";"";"";"";""
"";"PropertyValueAssignmentRelationship to DescriptorSet (as description)";"";"";"";""
"";"PropertyValueAssignmentRelationship to LocalizedString (as description)";"";"";"";""
"";"PropertyValueAssignmentRelationship to TranslatedStringSet (as description)";"";"";"";""
"";"PropertyValueAssignmentRelationship to Identifier (as id)";"";"";"";""
"";"PropertyValueAssignmentRelationship to IdentifierSet (as id)";"";"";"";""
"";"PropertyValueAssignmentRelationship to IdentifierString (as id)";"";"";"";""
"";"PropertyValueAssignmentRelationship to PropertyValueAssignment (as related)";"";"";"";""
"";"PropertyValueAssignmentRelationship to PropertyValueAssignment (as relating)";"";"";"";""
"";"PropertyValueAssignmentRelationship to Class (as relationType)";"";"";"";""
"";"PropertyValueAssignmentRelationship to ClassString (as relationType)";"";"";"";""
"";"PropertyValueAssignmentRelationship to ExternalClass (as relationType)";"";"";"";""
"";"PropertyValueAssignmentRelationship to ExternalOwlClass (as relationType)";"";"";"";""
"PropertyValueRelationship";"";"";"";"";""
"";"PropertyValueRelationship to Classification (as classifiedAs)";"";"";"";""
"";"PropertyValueRelationship to CharacterString (as description)";"";"";"";""
"";"PropertyValueRelationship to Descriptor (as description)";"";"";"";""
"";"PropertyValueRelationship to DescriptorSet (as description)";"";"";"";""
"";"PropertyValueRelationship to LocalizedString (as description)";"";"";"";""
"";"PropertyValueRelationship to TranslatedStringSet (as description)";"";"";"";""
"";"PropertyValueRelationship to Identifier (as id)";"";"";"";""
"";"PropertyValueRelationship to IdentifierSet (as id)";"";"";"";""
"";"PropertyValueRelationship to IdentifierString (as id)";"";"";"";""
"";"PropertyValueRelationship to PropertyValue (as related)";"";"";"";""
"";"PropertyValueRelationship to PropertyValue (as relating)";"";"";"";""
"";"PropertyValueRelationship to Class (as relationType)";"";"";"";""
"";"PropertyValueRelationship to ClassString (as relationType)";"";"";"";""
"";"PropertyValueRelationship to ExternalClass (as relationType)";"";"";"";""
"";"PropertyValueRelationship to ExternalOwlClass (as relationType)";"";"";"";""
"QualitativeUncertainty";"";"";"";"";""
"";"QualitativeUncertainty to CharacterString (as uncertaintyValue)";"";"";"";""
"";"QualitativeUncertainty to LocalizedString (as uncertaintyValue)";"";"";"";""
"";"QualitativeUncertainty to TranslatedStringSet (as uncertaintyValue)";"";"";"";""
"ShapeDependentProperty";"";"";"";"";""
"";"ShapeDependentProperty to AssemblyViewRelationship (as assignedTo)";"";"";"";""
"";"ShapeDependentProperty to BreakdownElementView (as assignedTo)";"";"";"";""
"";"ShapeDependentProperty to IndividualPartView (as assignedTo)";"";"";"";""
"";"ShapeDependentProperty to Occurrence (as assignedTo)";"";"";"";""
"";"ShapeDependentProperty to PartView (as assignedTo)";"";"";"";""
"";"ShapeDependentProperty to ShapeElement (as assignedTo)";"";"";"";""
"";"ShapeDependentProperty to Classification (as classifiedAs)";"";"";"";""
"";"ShapeDependentProperty to GeometricCoordinateSpace (as definedIn)";"";"";"";""
"";"ShapeDependentProperty to CharacterString (as description)";"";"";"";""
"";"ShapeDependentProperty to Descriptor (as description)";"";"";"";""
"";"ShapeDependentProperty to DescriptorSet (as description)";"";"";"";""
"";"ShapeDependentProperty to LocalizedString (as description)";"";"";"";""
"";"ShapeDependentProperty to TranslatedStringSet (as description)";"";"";"";""
"";"ShapeDependentProperty to Identifier (as id)";"";"";"";""
"";"ShapeDependentProperty to IdentifierSet (as id)";"";"";"";""
"";"ShapeDependentProperty to IdentifierString (as id)";"";"";"";""
"";"ShapeDependentProperty to Class (as role)";"";"";"";""
"";"ShapeDependentProperty to ClassString (as role)";"";"";"";""
"";"ShapeDependentProperty to ExternalClass (as role)";"";"";"";""
"";"ShapeDependentProperty to ExternalOwlClass (as role)";"";"";"";""
"";"ShapeDependentProperty to Class (as valueDetermination)";"";"";"";""
"";"ShapeDependentProperty to ClassString (as valueDetermination)";"";"";"";""
"";"ShapeDependentProperty to ExternalClass (as valueDetermination)";"";"";"";""
"";"ShapeDependentProperty to ExternalOwlClass (as valueDetermination)";"";"";"";""
"StandardUncertainty";"";"";"";"";""
"";"uncertaintyValue";"";"";"";""
"StringValue";"";"";"";"";""
"";"StringValue to CharacterString (as valueComponent)";"";"";"";""
"";"StringValue to LocalizedString (as valueComponent)";"";"";"";""
"";"StringValue to TranslatedStringSet (as valueComponent)";"";"";"";""
"UncertaintyQualifier";"";"";"";"";""
"";"UncertaintyQualifier to CharacterString (as description)";"";"";"";""
"";"UncertaintyQualifier to Descriptor (as description)";"";"";"";""
"";"UncertaintyQualifier to DescriptorSet (as description)";"";"";"";""
"";"UncertaintyQualifier to LocalizedString (as description)";"";"";"";""
"";"UncertaintyQualifier to TranslatedStringSet (as description)";"";"";"";""
"";"UncertaintyQualifier to CharacterString (as measureName)";"";"";"";""
"";"UncertaintyQualifier to LocalizedString (as measureName)";"";"";"";""
"";"UncertaintyQualifier to TranslatedStringSet (as measureName)";"";"";"";""
"";"UncertaintyQualifier to ExternalItem (as sameAs)";"";"";"";""
"";"UncertaintyQualifier to ExternalOwlObject (as sameAs)";"";"";"";""
"";"UncertaintyQualifier to Proxy (as sameAs)";"";"";"";""
"";"UncertaintyQualifier to ProxyString (as sameAs)";"";"";"";""
"Unit";"";"";"";"";""
"";"Unit to Class (as kind)";"";"";"";""
"";"Unit to ClassString (as kind)";"";"";"";""
"";"Unit to ExternalClass (as kind)";"";"";"";""
"";"Unit to ExternalOwlClass (as kind)";"";"";"";""
"";"Unit to Class (as name)";"";"";"";""
"";"Unit to ClassString (as name)";"";"";"";""
"";"Unit to ExternalClass (as name)";"";"";"";""
"";"Unit to ExternalOwlClass (as name)";"";"";"";""
"";"Unit to Class (as prefix)";"";"";"";""
"";"Unit to ClassString (as prefix)";"";"";"";""
"";"Unit to ExternalClass (as prefix)";"";"";"";""
"";"Unit to ExternalOwlClass (as prefix)";"";"";"";""
"";"Unit to Class (as quantity)";"";"";"";""
"";"Unit to ClassString (as quantity)";"";"";"";""
"";"Unit to ExternalClass (as quantity)";"";"";"";""
"";"Unit to ExternalOwlClass (as quantity)";"";"";"";""
"ValueLimit";"";"";"";"";""
"";"ValueLimit to ExternalTypeQualifier (as qualifier)";"";"";"";""
"";"ValueLimit to PreDefinedTypeQualifier (as qualifier)";"";"";"";""
"ValueList";"";"";"";"";""
"";"ValueList to PropertyValue (as values)";"";"";"";""
"ValueRange";"";"";"";"";""
"";"lowerLimit";"";"";"";""
"";"upperLimit";"";"";"";""
"ValueSet";"";"";"";"";""
"";"ValueSet to PropertyValue (as values)";"";"";"";""
"ValueWithTolerances";"";"";"";"";""
"";"lowerLimit";"";"";"";""
"";"tolerancedValue";"";"";"";""
"";"upperLimit";"";"";"";""
"ValueWithUnit";"";"";"";"";""
"";"significantDigits";"";"";"";""
"";"ValueWithUnit to ExternalUnit (as unit)";"";"";"";""
"";"ValueWithUnit to Unit (as unit)";"";"";"";""
